text,data,bss,dec,hex,filename
225497,109696,5985,341178,534ba,SX126x_Transmit_Interrupt
222137,109244,5897,337278,5257e,SX127x_Channel_Activity_Detection_Blocking
222321,109244,5897,337462,52636,SX127x_Channel_Activity_Detection_Interrupt
224057,109548,5897,339502,52e2e,SX127x_Channel_Activity_Detection_Receive
223445,109800,5897,339142,52cc6,SX127x_FSK_Modem
223537,109416,5905,338858,52baa,SX127x_PingPong
223713,109408,5897,339018,52c4a,SX127x_Receive_Blocking
222381,109224,5897,337502,5265e,SX127x_Receive_Direct
223261,109468,5905,338634,52aca,SX127x_Receive_FHSS
223813,109440,5897,339150,52cce,SX127x_Receive_Interrupt
225681,109924,6273,341878,53776,SX127x_Settings
222621,109256,5897,337774,5276e,SX127x_Transmit_Blocking
223293,109740,5929,338962,52c12,SX127x_Transmit_FHSS
222697,109312,5905,337914,527fa,SX127x_Transmit_Interrupt
217913,109772,5913,333598,5171e,SX128x_BLE_Modem
216913,109484,5913,332310,51216,SX128x_Channel_Activity_Detection_Blocking
217081,109544,5913,332538,512fa,SX128x_Channel_Activity_Detection_Interrupt
217973,109816,5913,333702,51786,SX128x_FLRC_Modem
217753,109816,5913,333482,516aa,SX128x_GFSK_Modem
218309,109508,5913,333730,517a2,SX128x_Ranging
218353,109664,5913,333930,5186a,SX128x_Receive_Blocking
218465,109664,5913,334042,518da,SX128x_Receive_Interrupt
217633,109812,6305,333750,517b6,SX128x_Settings
217357,109496,5913,332766,513de,SX128x_Transmit_Blocking
217453,109568,5921,332942,5148e,SX128x_Transmit_Interrupt
215681,109232,5881,330794,50c2a,Si443x_Receive_Blocking
215793,109232,5881,330906,50c9a,Si443x_Receive_Interrupt
215513,109636,6241,331390,50e7e,Si443x_Settings
215541,109208,5881,330630,50b86,Si443x_Transmit_Blocking
215621,109264,5889,330774,50c16,Si443x_Transmit_Interrupt
222437,109256,6417,338110,528be,Stream_Receive
222501,109776,5929,338206,5291e,Stream_Transmit
212485,109036,5865,327386,4feda,nRF24_Receive_Blocking
212585,109052,5873,327510,4ff56,nRF24_Receive_Interrupt
212297,109000,5873,327170,4fe02,nRF24_Transmit_Blocking
212389,109068,5881,327338,4feaa,nRF24_Transmit_Interrupt
